Situação;NUP;Tipo;Registrado Por;Possui Denúncia de Descumprim.;Assunto;Subassunto;Tag;Canal de Entrada;Data;Data de Abertura;Prazo de Resposta;Data de Encaminhamento por outro Órgão;Qtde. Total de Encaminhamento(s) por outro Órgão;Esfera;Serviço Federal;"Serviço Não Federal
";Outro Serviço;Órgão Destinatário;Órgão de Interesse;Uf do Local do Fato;Município do Local do Fato;"Data da 1ª Resp.
Interm.";"Data 
Resp. Concl.";Área Responsável Resp. Concl.;Área Responsável 2;Campos Adicionais
Arquivada;25072015807202591;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;;;Internet;04/04/2025;04/04/2025;;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;;PAFAL;;
Concluída;25072015811202559;Solicitação;;Não;Certidões e Declarações;CIVP - Solicitação;;E-mail;04/04/2025;04/04/2025;06/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;04/04/2025;COVIG;;
Concluída;25072015817202526;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Autorização de Funcionamento de Empresas - Recurso;;Internet;04/04/2025;04/04/2025;06/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;17/04/2025;PAFRE;;
Concluída;25072015832202574;Sugestão;Cidadão;Não;Defesa e vigilância sanitária;Autorização de Funcionamento de Empresas - Outros;;Internet;04/04/2025;04/04/2025;06/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;GO;Anápolis;;17/04/2025;PAFRE;;
Concluída;25072015834202563;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Importação - Remessa expressa e postal;;Internet;04/04/2025;04/04/2025;06/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;PR;Curitiba;;07/04/2025;COISC;;
Concluída;25072015839202596;Reclamação;Cidadão;Não;Serviços e Sistemas;Sistema indisponível;;Internet;04/04/2025;04/04/2025;06/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SC;São José;;10/04/2025;OUVID;;
Arquivada;25072015841202565;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Cadastro de empresa/Responsável Técnico;;Internet;04/04/2025;04/04/2025;;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;PA;Belém;;;GVIMS;;
Concluída;25072015846202598;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Autorização de Funcionamento de Empresas - Outros;;Internet;04/04/2025;04/04/2025;06/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SC;Criciúma;;16/04/2025;GVIMS;;
Concluída;25072015848202587;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Queixa técnica/Reação adversa;;Internet;04/04/2025;04/04/2025;06/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;GO;Porangatu;;04/04/2025;COVIG;;
Arquivada;25072015851202509;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;04/04/2025;04/04/2025;;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SC;Brusque;;;CCOSM;COISC;
Concluída;25072015853202590;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Cosméticos - Outros;;Internet;04/04/2025;04/04/2025;06/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;23/04/2025;CFMED;CFMED;
Concluída;25072015854202534;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Medicamento - Outros;;Internet;04/04/2025;04/04/2025;05/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Itapira;;07/06/2025;CFMED;;
Concluída;25072015861202536;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Outros;;Internet;04/04/2025;04/04/2025;06/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;24/04/2025;OUVID;;
Concluída;25072015867202511;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Outros;;Internet;04/04/2025;04/04/2025;06/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;23/04/2025;COVIG;;
Concluída;25072015869202501;Solicitação;Cidadão;Não;Atendimento;Outros;;Internet;04/04/2025;04/04/2025;06/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;DF;Brasília;;14/04/2025;COFIS;PAFPS;
Concluída;25072015871202571;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Produtos para saúde - Irregularidades;;Internet;04/04/2025;04/04/2025;06/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;MG;São Domingos do Prata;;17/04/2025;COFIS;PAFPS;
Concluída;25072015875202550;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Desabastecimento;;Internet;04/04/2025;04/04/2025;06/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;07/04/2025;PAFRE;;
Concluída;25072015879202538;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Produtos para saúde - Irregularidades;;Internet;04/04/2025;04/04/2025;06/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;23/04/2025;GQUIP;;
Concluída;25072015885202595;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Produtos para saúde - Irregularidades;;Internet;04/04/2025;04/04/2025;06/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SC;Joinville;;14/04/2025;OUVID;;
Concluída;25072015899202517;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;04/04/2025;04/04/2025;06/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;14/04/2025;COGER;CORET;
Concluída;25072015916202516;Solicitação;Cidadão;Não;Certidões e Declarações;CIVP - Dificuldade de obtenção;;Internet;04/04/2025;04/04/2025;06/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;PR;Londrina;;07/04/2025;GGFIS;;
Concluída;25072015928202532;Solicitação;Cidadão;Não;Serviços e Sistemas;;;Internet;04/04/2025;04/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RN;Natal;;07/04/2025;OUVID;;
Concluída;25072015932202509;Denúncia;Cidadão;Não;Agente Público;;;Internet;04/04/2025;04/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;MS;Deodápolis;;07/04/2025;COVIG;;
Concluída;25072015934202590;Solicitação;Cidadão;Não;Certidões e Declarações;CIVP - Solicitação;;Internet;04/04/2025;04/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;MT;Cuiabá;;07/04/2025;COAFE;COAFE;
Concluída;25072015989202508;Reclamação;Cidadão;Não;Serviços e Sistemas;;;Internet;05/04/2025;05/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;09/04/2025;ASNVS;;
Concluída;25072015996202500;Solicitação;Cidadão;Não;Certidões e Declarações;CIVP - Solicitação;;Internet;05/04/2025;05/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SE;Barra dos Coqueiros;;07/04/2025;PAFRE;;
Concluída;25072015998202591;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;;;Internet;05/04/2025;05/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;05/05/2025;GELAS;;
Concluída;25072016003202517;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;05/04/2025;05/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RO;Vilhena;;11/04/2025;CGTAI;;
Concluída;25072016010202519;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;05/04/2025;05/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;11/04/2025;COAFE;;
Concluída;25072016015202533;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Outros;;Internet;05/04/2025;05/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SC;Florianópolis;;07/04/2025;OUVID;;
Concluída;25072016018202577;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Alimentos - Outros;;Internet;05/04/2025;05/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Barueri;;15/04/2025;COALI;;
Concluída;25072016024202524;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Autorização de Funcionamento de Empresas - Morosidade;Ouvidoria Interna;Internet;05/04/2025;05/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;17/04/2025;CCOSM;CCOSM;
Concluída;25072016029202557;Reclamação;Cidadão;Não;Certidões e Declarações;CIVP - Solicitação;;Internet;05/04/2025;05/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RJ;Rio de Janeiro;;07/04/2025;CCMED;CCMED;
Concluída;00106005030202591;Comunicação;Anônimo;Não;Certidões e Declarações;;;Internet;06/04/2025;06/04/2025;23/05/2025;23/04/2025;1;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;ANVISA – Agência Nacional de Vigilância Sanitária;MG;Lamim;;09/05/2025;CCMED;CCMED;
Concluída;25072016091202549;Reclamação;Cidadão;Não;Serviços e Sistemas;;;Internet;06/04/2025;06/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;05/05/2025;CFMED;;
Concluída;25072016092202593;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Desabastecimento;;Internet;06/04/2025;06/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RJ;Niterói;;09/04/2025;CCOSM;CCOSM;
Concluída;25072016095202527;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;06/04/2025;06/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Campinas;;17/04/2025;CBRES;;
Concluída;25072016096202571;Denúncia;Cidadão;Não;Saúde Suplementar;;Sem classificação - Ausência de competência da ANS;Internet;06/04/2025;06/04/2025;04/06/2025;05/05/2025;1;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;14/05/2025;CFMED;COFIS;
Concluída;25072016100202500;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;;;Internet;06/04/2025;06/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;07/04/2025;GIMED;;
Concluída;25072016104202580;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;06/04/2025;06/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RJ;Niterói;;15/04/2025;COFIS;;
Concluída;25072016124202551;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Serviços de saúde - Fiscalização de hospital/clínica médica;;Internet;06/04/2025;06/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;06/05/2025;GQUIP;;
Concluída;25072016133202541;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;;;Internet;06/04/2025;06/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;CE;Sobral;;07/04/2025;COALI;;
Concluída;25072016142202532;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;11/04/2025;COVIG;;
Concluída;25072016149202554;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Importação - Licença de Importação - Alimentos/Cosméticos/Saneantes/Outros;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;11/04/2025;GEGAR;;
Concluída;25072016151202523;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Canabidiol - Morosidade de importação;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;MS;Campo Grande;;08/04/2025;OUVID;;
Concluída;25072016154202567;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Registro;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;16/04/2025;COVIG;;
Concluída;25072016156202556;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Autorização de Funcionamento de Empresas - Morosidade;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;16/04/2025;ASREG;;
Concluída;25072016161202569;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Queixa técnica/Reação adversa;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SC;Florianópolis;;07/04/2025;COVIG;;
Concluída;25072016165202547;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;07/04/2025;GRECS;;
Concluída;25072016191202575;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;MA;Timon;;08/04/2025;COALI;;
Concluída;25072016196202506;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Barueri;;23/04/2025;COALI;;
Concluída;25072016200202528;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RJ;Resende;;28/04/2025;GFARM;;
Concluída;25072016201202572;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SC;Florianópolis;;23/04/2025;COALI;;
Concluída;25072016204202514;Reclamação;Cidadão;Não;Informações processuais;;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SC;Blumenau;;17/04/2025;COAFE;COAFE;
Arquivada;25072016225202521;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Cadastro de empresa/Responsável Técnico;;Internet;07/04/2025;07/04/2025;;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;CE;Fortaleza;;;COVIG;;
Concluída;25072016228202565;Solicitação;Cidadão;Não;Certidões e Declarações;CIVP - Solicitação;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;08/04/2025;COSAN;;
Concluída;25072016239202545;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Outros;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;28/04/2025;CCOSM;;
Concluída;25072016247202591;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;07/04/2025;07/04/2025;12/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;22/04/2025;GIMED;;
Concluída;25072016255202538;Reclamação;Cidadão;Não;Atendimento;Morosidade;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;PR;Curitiba;;09/04/2025;COALI;;
Concluída;25072016256202582;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Autorização de Funcionamento de Empresas - Outros;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;ES;Aracruz;;16/04/2025;COALI;;
Concluída;25072016260202541;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Queixa técnica/Reação adversa;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;PR;Colombo;;07/04/2025;COALI;;
Concluída;25072016271202521;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Irregularidades;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;14/04/2025;OUVID;;
Concluída;25072016283202555;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;14/04/2025;COALI;;
Concluída;25072016292202546;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Queixa técnica/Reação adversa;;Internet;07/04/2025;07/04/2025;07/05/2025;07/04/2025;1;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;15/04/2025;GRECS;;
Arquivada;25072016310202590;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;07/04/2025;07/04/2025;;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;GO;Anápolis;;;COISC;;
Concluída;25072016317202510;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Importação - Licença de Importação - Medicamentos;Ouvidoria Interna;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;23/04/2025;CCOSM;;
Arquivada;25072016322202514;Solicitação;Cidadão;Não;Serviços e Sistemas;;;Internet;07/04/2025;07/04/2025;;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;GO;Jataí;;;PAFAL;;
Concluída;25072016324202511;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Produtos para saúde - Outros;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;23/04/2025;PAFRE;;
Concluída;25072016327202547;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Assis;;14/04/2025;CCOSM;;
Concluída;25072016328202591;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Cosméticos - Outros;;Internet;07/04/2025;07/04/2025;07/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SC;Florianópolis;;11/04/2025;COAFE;;
Concluída;25072016331202513;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Serviços de saúde - Fiscalização de hospital/clínica médica;;Internet;07/04/2025;07/04/2025;08/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RJ;Cabo Frio;;06/05/2025;OUVID;;
Concluída;25072016337202582;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;07/04/2025;07/04/2025;08/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;14/04/2025;OUVID;;
Concluída;18800144700202511;Denúncia;Cidadão;Não;Avaliação da Conformidade;;Produto regulamentado (Compulsoriamente);Internet;08/04/2025;08/04/2025;25/06/2025;26/05/2025;1;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Boituva;;03/06/2025;OUVID;;
Concluída;25072016436202564;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Importação - Licença de Importação - Alimentos/Cosméticos/Saneantes/Outros;;Internet;08/04/2025;08/04/2025;08/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RJ;Rio de Janeiro;;14/04/2025;CFMED;CFMED;
Concluída;25072016438202553;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;;;Internet;08/04/2025;08/04/2025;08/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;MS;Campo Grande;;28/04/2025;CFMED;;
